id,PipelineChainage,ROUMarker,ODMeter,Latitude,Longitude,ControllerName,ChannelID,TerrainClassification,LandmarkDescription,AddionalDecription,VulnerablePoint,regioninfoId
269,99843,TLP Board,23773,29.46774,75.77388,10,1,Agricultural Land,Agricultural Land,,t,1
270,100000,KM Post,23514,29.46692,75.77587,10,1,Agricultural Land,Agricultural Land,,f,1
271,100400,TLP Board,23110,29.46538544,75.78028107,10,1,Agricultural Land,Agricultural Land,,f,1
272,100511,TLP Board,23066,29.4655,75.78003,10,1,Minor Road Crossing,ASPHALT Road Kheri to Kandol,,t,1
273,101000,KM Post,22504,29.46384,75.78478,10,1,Agricultural Land,Agricultural Land,,f,1
274,101500,TLP Board,21978,29.46212006,75.78839111,10,1,Agricultural Land,Agricultural Land,,f,1
275,101623,TLP Board,21843,29.46114,75.79067,10,1,Minor Road Crossing,ASPHALT Road Kanala to Kandol,,f,1
276,102000,KM Post,21453,29.45869,75.79344,10,1,Agricultural Land,Agricultural Land,,f,1
277,102300,TLP Board,21140,29.45703506,75.79511261,10,1,Agricultural Land,Agricultural Land,,f,1
278,103000,KM Post,20410,29.45187,75.8006,10,1,Agricultural Land,Agricultural Land,,f,1
279,103500,Bounday Pillar,19778,29.4480114,75.80382538,10,1,Agricultural Land,Agricultural Land,,f,1
280,103536,TLP Board,19811,29.44817,75.80374,10,1,Minor Road Crossing,ASPHALT Road Kanala to Pabra,,t,1
281,103800,TLP Board,19398,29.44708061,75.80570221,10,1,Agricultural Land,Agricultural Land,,f,1
282,104000,KM Post,19146,29.44376,75.80845,10,1,Agricultural Land,Agricultural Land,,f,1
283,104500,Bounday Pillar,18653,29.44164467,75.80873108,10,1,Agricultural Land,Agricultural Land,,f,1
284,104632,TLP Board,18532,29.43932,75.80953,10,1,Agricultural Land,Agricultural Land,,t,1
285,104700,TLP Board,18456,29.43935585,75.80947876,10,1,Agricultural Land,Agricultural Land,,f,1
286,105000,KM Post,18161,29.43742,75.81243,10,1,Agricultural Land,Agricultural Land,,f,1
287,106000,KM Post,17064,29.43192,75.82123,10,1,Agricultural Land,Agricultural Land,,f,1
288,106800,TLP Board,16280,29.42712021,75.82757568,10,1,Agricultural Land,Agricultural Land,,f,1
289,107000,KM Post,16084,29.42599,75.82817,10,1,Minor Road Crossing,ASPHALT Road Faridpur to Pabra,,f,1
290,107500,Bounday Pillar,15534,29.42379189,75.83295441,10,1,Agricultural Land,Agricultural Land,,f,1
291,107600,TLP Board,15424,29.42350769,75.83367157,10,1,Agricultural Land,Agricultural Land,,f,1
292,108000,KM Post,14985,29.4216,75.83772,10,1,Agricultural Land,Agricultural Land,,f,1
293,108959,TLP Board,14190,29.41804,75.84444,10,1,Agricultural Land,Agricultural Land,,f,1
294,109000,KM Post,14178,29.41794,75.84459,10,1,Agricultural Land,Agricultural Land,,t,1
295,109415,TLP Board,14164,29.41788,75.84469,10,1,Agricultural Land,Agricultural Land,,t,1
296,110000,KM Post,13078,29.41302,75.85362,10,1,Agricultural Land,Agricultural Land,,t,1
297,111000,KM Post,12052,29.40869,75.86259,10,1,Agricultural Land,Agricultural Land,,f,1
298,111400,Bounday Pillar,11400,29.40618896,75.86751556,10,1,Agricultural Land,Agricultural Land,,f,1
299,112000,KM Post,10423,29.40164,75.87564,10,1,Agricultural Land,Agricultural Land,,t,1
300,113000,KM Post,9743,29.39791,75.88121,10,1,Agricultural Land,Agricultural Land,,f,1
301,114000,KM Post,8645,29.39289,75.89081,10,1,Agricultural Land,Agricultural Land,,f,1
302,114856,TLP Board,8045,29.39064,75.89602,10,1,Railway Crossing,"B.G. Railway, Jakhal to Barwala",,f,1
303,115000,KM Post,7967,29.39066,75.89688,10,1,Agricultural Land,Agricultural Land,,t,1
304,115400,TLP Board,7433,29.38903427,75.90218353,10,1,Agricultural Land,Agricultural Land,,f,1
305,115696,TLP Board,6928,29.38745,75.90638,10,1,Agricultural Land,Agricultural Land,,t,1
306,115700,Bounday Pillar,7033,29.38789558,75.90546417,10,1,Agricultural Land,Agricultural Land,,f,1
307,116000,KM Post,6634,29.3867,75.90875,10,1,Agricultural Land,Agricultural Land,,f,1
308,116600,Warning Board,6157,29.38489151,75.91429138,10,1,Agricultural Land,Agricultural Land,,f,1
309,116667,TLP Board,6105,29.38503,75.91383,10,1,Major Road Crossing,"NH-65, ASPHALT Road Chandigarh to Barwala",,t,1
310,117000,KM Post,5839,29.38427,75.91632,10,1,Agricultural Land,Agricultural Land,,f,1
311,117727,TLP Board,4974,29.3791,75.92262,10,1,Minor Road Crossing,ASPHALT Road Kharkhara to Barwala,,t,1
312,118000,KM Post,4596,29.37709,75.9255,10,1,Agricultural Land,Agricultural Land,,f,1
313,118075,TLP Board,3982,29.37348,75.93029,10,1,Minor Road Crossing,ASPHALT Road Sarheda to Barwala,,t,1
314,118800,Warning Board,3791,29.37257385,75.93138885,10,1,Agricultural Land,Agricultural Land,,f,1
315,119000,KM Post,3590,29.37149,75.93283,10,1,Agricultural Land,Agricultural Land,,f,1
316,120000,KM Post,2694,29.36621,75.93962,10,1,Agricultural Land,Agricultural Land,,f,1
317,120150,TLP Board,2324,29.36412,75.94222,10,1,Agricultural Land,Agricultural Land,,f,1
318,121000,KM Post,1553,29.35941,75.94723,10,1,Agricultural Land,Agricultural Land,,f,1
319,121275,TLP Board,1250,29.35829,75.94995,10,1,Agricultural Land,Agricultural Land,,f,1
320,122000,KM Post,784,29.35647,75.95412,10,1,Agricultural Land,Agricultural Land,,f,1
321,122200,Warning Board,218,29.35315,75.9623,10,1,Industrial Land,Industrial Land,,f,1
322,123000,KM Post,582,29.3517,75.96569,10,2,Agricultural Land,Agricultural Land,,f,1
323,123322,TLP Board,943,29.3507,75.9681,10,2,Agricultural Land,Agricultural Land,,f,1
324,124095,Warning Board,1711,29.34459,75.97285,10,2,Minor Road Crossing,ASPHALT Road Jind to Barwala,,t,1
325,124150,Bounday Pillar,1761,29.34465,75.97281,10,2,Agricultural Land,Agricultural Land,,f,1
326,125000,KM Post,2607,29.3385,75.97815,10,2,Agricultural Land,Agricultural Land,,t,1
327,125100,TLP Board,2754,29.33751,75.97898,10,2,Agricultural Land,Agricultural Land,,t,1
328,126000,KM Post,3739,29.33045,75.98473,10,2,Agricultural Land,Agricultural Land,,f,1
329,127000,KM Post,5349,29.32171,75.9961,10,2,Agricultural Land,Agricultural Land,,f,1
330,127300,TLP Board,5723,29.3198,75.99873,10,2,Agricultural Land,Agricultural Land,,t,1
331,128000,KM Post,6248,29.31714,76.00282,10,2,Agricultural Land,Agricultural Land,,f,1
332,129000,KM Post,6954,29.31374,76.00798,10,2,Agricultural Land,Agricultural Land,,t,1
333,130000,KM Post,8113,29.30896,76.01811,10,2,Agricultural Land,Agricultural Land,,t,1
334,130600,Warning Board,8605,29.3081,76.0205,10,2,Agricultural Land,Agricultural Land,,f,1
335,131000,KM Post,8823,29.30616,76.02431,10,2,Agricultural Land,Agricultural Land,,f,1
336,131585,Warning Board,9440,29.3045,76.0282,10,2,Agricultural Land,Agricultural Land,,f,1
337,132000,KM Post,9879,29.30131,76.03238,10,2,Agricultural Land,Agricultural Land,,f,1
338,132730,TLP Board,10886,29.2936,76.0377,10,2,Agricultural Land,Agricultural Land,,f,1
339,133000,KM Post,11260,29.29072,76.03924,10,2,Agricultural Land,Agricultural Land,,t,1
340,134000,KM Post,12272,29.28354,76.0444,10,2,Agricultural Land,Agricultural Land,,t,1
341,135000,KM Post,13479,29.27516,76.04954,10,2,Agricultural Land,Agricultural Land,,t,1
342,136000,KM Post,14417,29.27075,76.05734,10,2,Agricultural Land,Agricultural Land,,f,1
343,136344,Warning Board,14744,29.2696,76.0596,10,2,Agricultural Land,Agricultural Land,,f,1
344,136362,Warning Board,14761,29.2696,76.0596,10,2,Agricultural Land,Agricultural Land,,f,1
345,137000,KM Post,15365,29.2664,76.06531,10,2,Agricultural Land,Agricultural Land,,f,1
346,137795,TLP Board,16082,29.2627,76.0711,10,2,Agricultural Land,Agricultural Land,,f,1
347,138000,KM Post,16263,29.26231,76.07283,10,2,Agricultural Land,Agricultural Land,,f,1
348,138420,TLP Board,16884,29.2617,76.0762,10,2,Agricultural Land,Agricultural Land,,f,1
349,138484,Warning Board,16980,29.2612,76.0779,10,2,Agricultural Land,Agricultural Land,,f,1
350,138502,Warning Board,17007,29.2612,76.0779,10,2,Agricultural Land,Agricultural Land,,f,1
351,139000,KM Post,17745,29.25971,76.08648,10,2,Agricultural Land,Agricultural Land,,f,1
352,140000,KM Post,18624,29.25509,76.09338,10,2,Agricultural Land,Agricultural Land,,f,1
353,140280,Warning Board,18904,29.253,76.096,10,2,Agricultural Land,Agricultural Land,,f,1
354,141000,KM Post,19625,29.24934,76.1006,10,2,Agricultural Land,Agricultural Land,,f,1
355,141170,Warning Board,19840,29.2486,76.1019,10,2,Agricultural Land,Agricultural Land,,f,1
356,142000,KM Post,20887,29.24185,76.10922,10,2,Agricultural Land,Agricultural Land,,f,1
357,143250,Warning Board,22121,29.23209,76.11414,10,2,Agricultural Land,Agricultural Land,,f,1
358,143668,Warning Board,22444,29.22945,76.11543,10,2,Agricultural Land,Agricultural Land,,t,1
359,144000,KM Post,22743,29.22724,76.11661,10,2,Agricultural Land,Agricultural Land,,f,1
360,144486,Warning Board,23273,29.2232,76.1189,10,2,Agricultural Land,Agricultural Land,,f,1
361,144602,Warning Board,23400,29.2223,76.1194,10,2,Agricultural Land,Agricultural Land,,f,1
362,144776,TLP Board,23589,29.22065,76.12056,10,2,Agricultural Land,Agricultural Land,,f,1
363,145000,KM Post,23840,29.22,76.1209,10,2,Agricultural Land,Agricultural Land,,f,1
364,145650,Warning Board,24424,29.21427,76.12451,10,2,Agricultural Land,Agricultural Land,,t,1
365,146000,KM Post,24932,29.20999,76.12579,10,2,Agricultural Land,Agricultural Land,,f,1
366,146379,TLP Board,25303,29.207,76.1275,10,2,Agricultural Land,Agricultural Land,,f,1
367,147000,KM Post,25909,29.20392,76.13151,10,2,Agricultural Land,Agricultural Land,,f,1
368,147500,Warning Board,26527,29.20186,76.13711,10,2,Minor Road Crossing,ASPHALT Road Narnaud to Petwar,,t,1
369,148000,KM Post,27103,29.19996,76.14198,10,2,Agricultural Land,Agricultural Land,,f,1
370,148930,Warning Board,27971,29.1978,76.15015,10,2,Minor Road Crossing,ASPHALT Road Narnaud to Petwar,,t,1
371,149000,KM Post,28123,29.1979,76.15154,10,2,Agricultural Land,Agricultural Land,,f,1
372,149500,Warning Board,28855,29.19644,76.15882,10,2,Agricultural Land,Agricultural Land,,f,1
373,150000,KM Post,29030,29.19551,76.16059,10,2,Agricultural Land,Agricultural Land,,f,1
374,150100,Warning Board,29402,29.1934,76.16299,10,2,Agricultural Land,Agricultural Land,,t,1
375,151000,KM Post,30048,29.18817,76.16541,10,2,Agricultural Land,Agricultural Land,,f,1
376,151687,TLP Board,30635,29.1843,76.1669,10,2,Agricultural Land,Agricultural Land,,f,1
377,152000,KM Post,30902,29.18217,76.16897,10,2,Agricultural Land,Agricultural Land,,f,1
378,152900,Warning Board,31943,29.17617,76.17681,10,2,Agricultural Land,Agricultural Land,,t,1
379,153000,KM Post,31992,29.17565,76.17698,10,2,Agricultural Land,Agricultural Land,,f,1
380,154000,KM Post,34233,29.15971,76.18804,10,2,Agricultural Land,Agricultural Land,,f,1
381,154077,Warning Board,33375,29.1663,76.18404,10,2,Agricultural Land,Agricultural Land,,t,1
382,154200,Warning Board,34441,29.15866,76.18927,10,2,Agricultural Land,Agricultural Land,,f,1
383,155000,KM Post,34908,29.15587,76.19261,10,2,Agricultural Land,Agricultural Land,,f,1
384,156000,KM Post,35500,29.15491,76.19809,10,2,Agricultural Land,Agricultural Land,,t,1
385,156200,Warning Board,35505,29.15488,76.19817,10,2,Agricultural Land,Agricultural Land,,f,1
386,156350,TLP Board,35828,29.1545,76.2,10,2,Agricultural Land,Agricultural Land,,f,1
387,157000,KM Post,36285,29.15379,76.20434,10,2,Agricultural Land,Agricultural Land,,f,1
388,157500,Bounday Pillar,36963,29.1532,76.2095,10,2,Agricultural Land,Agricultural Land,,f,1
389,157550,TLP Board,37132,29.15242,76.21183,10,2,Agricultural Land,Agricultural Land,,t,1
390,158000,KM Post,37542,29.14997,76.21457,10,2,Agricultural Land,Agricultural Land,,f,1
391,158800,Warning Board,38315,29.14471,76.21934,10,2,Agricultural Land,Agricultural Land,,t,1
392,159000,KM Post,38458,29.14425,76.22078,10,2,Agricultural Land,Agricultural Land,,f,1
393,159900,Bounday Pillar,39465,29.1424,76.2298,10,2,Agricultural Land,Agricultural Land,,f,1
394,160000,KM Post,39523,29.14204,76.23121,10,2,Agricultural Land,Agricultural Land,,f,1
395,160500,TLP Board,40271,29.1408,76.2352,10,2,Agricultural Land,Agricultural Land,,f,1
396,160550,Bounday Pillar,40340,29.1408,76.2352,10,2,Agricultural Land,Agricultural Land,,f,1
397,161000,KM Post,40920,29.13824,76.24408,10,2,Agricultural Land,Agricultural Land,,f,1
398,161300,TLP Board,41296,29.1377,76.2457,10,2,Agricultural Land,Agricultural Land,,f,1
399,161700,Bounday Pillar,41732,29.1366,76.2494,10,2,Agricultural Land,Agricultural Land,,f,1
400,161900,Bounday Pillar,41950,29.1362,76.2507,10,2,Agricultural Land,Agricultural Land,,f,1
401,162000,KM Post,42009,29.1343,76.25373,10,2,Agricultural Land,Agricultural Land,,f,1
402,162500,Bounday Pillar,42400,29.1323,76.2558,10,2,Agricultural Land,Agricultural Land,,f,1
403,162750,Bounday Pillar,42590,29.1301,76.2576,10,2,Agricultural Land,Agricultural Land,,f,1
404,162850,TLP Board,42666,29.1295,76.2581,10,2,Agricultural Land,Agricultural Land,,f,1
405,162983,Warning Board,42768,29.1292,76.25833,10,2,Industrial Land,Industrial Land,,f,1
406,163000,TLP Board,42089,29.12795,76.25918,16,1,Minor Road Crossing,Single Asphalt Road infront of SV05,,t,1
407,163900,OFC Marker,41192,29.12166,76.26269,16,1,Minor Road Crossing,Mohla -Julana Road,,t,1
408,164000,KM Post,41051,29.12084,76.26398,16,1,Cart Track (Kachha Road),Kachha Rasta from Mohla Julana Road,,t,1
409,165000,KM Post,40004,29.11604,76.27265,16,1,Cart Track (Kachha Road),Kachha Rasta on Canal Edge,,t,1
410,167000,KM Post,37831,29.10906,76.29263,16,1,Minor Road Crossing,Puthi to Badchhapar Road,,t,1
411,170000,KM Post,34996,29.09464,76.31594,16,1,Cart Track (Kachha Road),Near Farm Land,,t,1
412,171000,KM Post,34140,29.08947,76.32196,16,1,Cart Track (Kachha Road),Near Farm Land,,t,1
413,171400,OFC Marker,33617,29.08631,76.32596,16,1,Cart Track (Kachha Road),Kachha Rasta on Canal Edge,,t,1
414,172800,OFC Marker,31902,29.081688,76.33899,16,1,Minor Road Crossing,Farmana to malavi Road,,t,1
415,174000,KM Post,30699,29.07608,76.35242,16,1,Minor Road Crossing,Farmana to Kamachkhera Road,Last Pilferage Point,t,1
416,175400,OFC Marker,29090,29.068815,76.365841,16,1,Minor Road Crossing,Faraman Khas to Deorar Road,,t,1
417,176000,KM Post,28388,29.06546,76.37175,16,1,Cart Track (Kachha Road),Kachha Rasta from Farmana to Gugaheri Road,,t,1
418,177000,KM Post,27602,29.06131,76.37797,16,1,Cart Track (Kachha Road), 100m Kachha Rasta from Farmana to Gugaheri Road,,t,1
419,178750,OFC Marker,25842,29.05784,76.39445,16,1,Cart Track (Kachha Road),Cart Track on Canal Edge,,t,1
420,179400,OFC Marker,25310,29.056902,76.399482,16,1,Minor Road Crossing,Gugaheri to Farmana Road,,t,1
421,181600,OFC Marker,23559,29.05311,76.41556,16,1,Minor Road Crossing,Kharak jatan to Kilazafargarh Road,,t,1
422,181800,OFC Marker,22844,29.04939,76.42153,16,1,Minor Road Crossing,Bainsi to Kilazafargarh Road,,t,1
423,183000,KM Post,21896,29.04357,76.4284,16,1,Cart Track (Kachha Road),Service road from Bainsi to Kilazafargarh Road,,t,1
424,184150,OFC Marker,20290,29.03782,76.44247,16,1,Major Road Crossing,Goahan Maham Road,,t,1
425,185000,KM Post,18655,29.03459,76.45738,16,1,Cart Track (Kachha Road),Cart track on water drain,,t,1
426,187000,KM Post,17035,29.02923,76.47034,16,1,Minor Road Crossing,Near Railway Station,,t,1
427,188200,OFC Marker,15796,29.02509,76.48087,16,1,Minor Road Crossing,Kharanti Road from Jind Rohtak Road,,t,1
428,189000,KM Post,14609,29.02124,76.49095,16,1,Minor Road Crossing,Rohtak Jind road to Kharanti Railway Station,,t,1
429,190000,KM Post,14059,29.01997,76.4963,16,1,Cart Track (Kachha Road),Brick Road from Rohtak Jind Road,,t,1
430,191000,KM Post,12574,29.01372,76.50711,16,1,Cart Track (Kachha Road),Cart Track on Canal Edge,,t,1
431,191700,OFC Marker,12300,29.011887,76.511301,16,1,Minor Road Crossing,Rohtak Jind Road to Indragarh Road,,t,1
432,193000,KM Post,10742,29.00677,76.52332,16,1,Cart Track (Kachha Road),,,t,1
433,193100,OFC Marker,10645,29.006263,76.524382,16,1,Minor Road Crossing,Rohatk Jind Road to Guroothi Road,,t,1
434,194000,KM Post,9910,29.00364,76.53108,16,1,Minor Road Crossing,Titoli  to Guroothi Road,,t,1
435,194800,OFC Marker,9063,29.00045,76.53838,16,1,Minor Road Crossing,,,t,1
436,195900,OFC Marker,8113,28.99633,76.54705,16,1,Minor Road Crossing,,,t,1
437,197800,OFC Marker,5917,28.98782,76.56615,16,1,Minor Road Crossing,Titoli to Khidwali Road,,t,1
438,199000,KM Post,4774,28.98369,76.57618,16,1,Cart Track (Kachha Road),,,t,1
439,199800,OFC Marker,3923,28.98081,76.58379,16,1,Minor Road Crossing,Road Crossing on Drain,,t,1
440,202000,KM Post,1398,28.97868,76.60792,16,1,Minor Road Crossing,Chamaria to Khidwali Road,,t,1
441,202000,OFC Marker,149,28.97205,76.61956,16,1,Minor Road Crossing,SV06 Station,,t,1
442,203300,OFC Marker,133,28.97196,76.61963,16,2,Minor Road Crossing,Infront of SV06,,t,1
443,204000,KM Post,862,28.96849,76.62471,16,2,Major Road Crossing,Rohtak Gohana Road SV06 Side,,t,1
444,204020,Warning Board,915,28.96818,76.62528,16,2,Major Road Crossing,Rohtak Gohana Road BRDS Side,,t,1
445,204077,OFC Marker,972,28.96832,76.62569,16,2,Minor Road Crossing,Exit from Rohatk Gohana Road to Brahmanwas,,t,1
446,204400,OFC Marker,1270,28.96823,76.62852,16,2,Agricultural Land,Agricultural Land,,f,1
447,205000,KM Post,2039,28.96934,76.63619,16,2,Railway Crossing,Agricultural Land,,f,1
448,205410,OFC Marker,2049,28.96923,76.63631,16,2,Railway Crossing,Agricultural Land,,f,1
449,205750,OFC Marker,2374,28.9676,76.63884,16,2,Minor Road Crossing,Makhroli to Brahmanwas Road,,t,1
450,206000,KM Post,3079,28.96369,76.6445,16,2,Agricultural Land,Agricultural Land,,t,1
451,206240,TLP Board,3178,28.96344,76.64521,16,2,Agricultural Land,Agricultural Land,,f,1
452,206400,OFC Marker,3483,28.96193,76.64756,16,2,Agricultural Land,Agricultural Land,,f,1
453,207000,KM Post,4257,28.95797,76.65316,16,2,Cart Track (Kachha Road),Brick Road from Makhroli to Dhamar Road,,t,1
454,207400,OFC Marker,4703,28.95424,76.6578,16,2,Minor Road Crossing, Makhroli to Dhamar Road,Near Dada Hathu Mandir,t,1
455,207700,OFC Marker,5003,28.95424,76.6578,16,2,Agricultural Land,Agricultural Land,Near Dada Hathu Mandir,f,1
456,207800,OFC Marker,5124,28.95375,76.6586,16,2,Agricultural Land,Agricultural Land,Near Dada Hathu Mandir,f,1
457,208000,KM Post,5340,28.95314,76.6607,16,2,Agricultural Land,Agricultural Land,,f,1
458,208100,OFC Marker,5480,28.95287,76.66208,16,2,Agricultural Land,Agricultural Land,,f,1
459,208596,OFC Marker,5846,28.95097,76.66442,16,2,Cart Track (Kachha Road),Brick Road near Bhatta,,t,1
460,209000,KM Post,6407,28.94819,76.66787,16,2,Agricultural Land,Agricultural Land,,f,1
461,209170,OFC Marker,6616,28.94666,76.6695,16,2,Minor Road Crossing,Ladhaut to Dhamar Road,,t,1
462,209300,OFC Marker,6822,28.94533,76.67096,16,2,Agricultural Land,Agricultural Land,,f,1
463,209800,OFC Marker,7477,28.9415,76.67542,16,2,Cart Track (Kachha Road),,,f,1
464,210000,KM Post,7617,28.94071,76.67618,16,2,Minor Road Crossing,Ladhaut to Killoi Road,,t,1
465,210330,TLP Board,7864,28.93935,76.6776,16,2,Agricultural Land,Agricultural Land,,f,1
466,210400,Turning Point,8050,28.93855,76.67851,16,2,Agricultural Land,Near Canal,,f,1
467,210540,OFC Marker,8205,28.93836,76.68035,16,2,Agricultural Land,Near Canal SV06 Side,,f,1
468,210600,OFC Marker,8352,28.93827,76.68125,16,2,Agricultural Land,Near Canal BRDS Side,,f,1
469,211000,KM Post,9013,28.93557,76.68673,16,2,Agricultural Land,Agricultural Land,,f,1
470,211600,OFC Marker,9676,28.93198,76.69191,16,2,Minor Road Crossing,Killoi to Ladhaut Road,,t,1
